"BehaviorSpace results (NetLogo 6.2.0)"
"crested_newt.nlogo"
"scenarios"
"09/23/2021 22:58:44:593 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","399","0","399"
"[run number]","capacity","mean-juvenile-mortality-prob","mortality-decrease-with-buffer","number-of-startind","movement-energy","cropland-movement-cost","woodland-movement-cost","mean-number-of-female-offspring","scenario","mean-adult-mortality-prob","[step]","total-newts","occupied-ponds","pond0","pond1","pond2","pond3","pond4","pond5","pond6"
"1647","30","0.45","0.16","50","250","5","1","2.5","corridors","0.18","100","35","4","9","17","1","0","0","8","0"
"1650","30","0.45","0.16","50","250","5","1","2.5","corridors","0.18","100","34","3","0","2","14","0","0","18","0"
"1649","30","0.45","0.16","50","250","5","1","2.5","corridors","0.18","100","14","1","0","14","0","0","0","0","0"
"1648","30","0.45","0.16","50","250","5","1","2.5","corridors","0.18","100","17","4","0","5","4","0","5","3","0"
"1641","30","0.45","0.16","50","250","5","1","2.5","buffers","0.18","100","68","7","7","8","7","17","11","9","9"
"1643","30","0.45","0.16","50","250","5","1","2.5","buffers","0.18","100","66","5","14","9","0","21","0","16","6"
"1642","30","0.45","0.16","50","250","5","1","2.5","buffers","0.18","100","50","5","0","7","9","0","14","15","5"
"1644","30","0.45","0.16","50","250","5","1","2.5","buffers","0.18","100","50","5","0","6","0","10","7","16","11"
"1645","30","0.45","0.16","50","250","5","1","2.5","buffers","0.18","100","86","7","14","11","14","9","7","12","19"
"1656","30","0.45","0.16","50","300","5","1","2.5","corridors","0.18","100","29","5","8","3","4","8","0","6","0"
"1658","30","0.45","0.16","50","300","5","1","2.5","corridors","0.18","100","17","3","0","5","5","0","0","0","7"
"1657","30","0.45","0.16","50","300","5","1","2.5","corridors","0.18","100","30","4","2","16","4","0","0","8","0"
"1653","30","0.45","0.16","50","300","5","1","2.5","buffers","0.18","100","39","6","8","3","5","0","12","4","7"
"1651","30","0.45","0.16","50","300","5","1","2.5","buffers","0.18","100","74","7","8","15","16","15","10","1","9"
"1659","30","0.45","0.16","50","300","5","1","2.5","corridors","0.18","100","40","5","0","11","1","8","0","4","16"
"1660","30","0.45","0.16","50","300","5","1","2.5","corridors","0.18","100","41","5","0","6","7","0","5","14","9"
"1652","30","0.45","0.16","50","300","5","1","2.5","buffers","0.18","100","67","7","10","5","14","7","12","13","6"
"1654","30","0.45","0.16","50","300","5","1","2.5","buffers","0.18","100","71","7","3","10","10","15","9","19","5"
"1666","30","0.45","0.16","50","350","5","1","2.5","corridors","0.18","100","3","1","3","0","0","0","0","0","0"
"1655","30","0.45","0.16","50","300","5","1","2.5","buffers","0.18","100","68","6","14","16","0","7","10","14","7"
"1667","30","0.45","0.16","50","350","5","1","2.5","corridors","0.18","100","35","5","0","11","9","7","4","4","0"
"1668","30","0.45","0.16","50","350","5","1","2.5","corridors","0.18","100","38","5","6","18","0","6","0","2","6"
"1669","30","0.45","0.16","50","350","5","1","2.5","corridors","0.18","100","23","4","0","10","3","0","0","4","6"
"1661","30","0.45","0.16","50","350","5","1","2.5","buffers","0.18","100","71","6","0","5","11","14","12","13","16"
"1662","30","0.45","0.16","50","350","5","1","2.5","buffers","0.18","100","45","4","0","0","11","10","18","6","0"
"1670","30","0.45","0.16","50","350","5","1","2.5","corridors","0.18","100","50","4","0","11","7","14","0","18","0"
"1663","30","0.45","0.16","50","350","5","1","2.5","buffers","0.18","100","70","7","8","12","8","4","7","8","23"
"1664","30","0.45","0.16","50","350","5","1","2.5","buffers","0.18","100","67","6","2","7","20","0","14","15","9"
"1665","30","0.45","0.16","50","350","5","1","2.5","buffers","0.18","100","100","7","11","8","18","10","23","19","11"
"1676","30","0.45","0.16","50","500","5","1","2.5","corridors","0.18","100","28","4","0","5","9","0","5","9","0"
"1679","30","0.45","0.16","50","500","5","1","2.5","corridors","0.18","100","16","2","0","5","0","0","0","11","0"
"1680","30","0.45","0.16","50","500","5","1","2.5","corridors","0.18","100","37","5","7","12","4","0","3","11","0"
"1678","30","0.45","0.16","50","500","5","1","2.5","corridors","0.18","89","0","0","0","0","0","0","0","0","0"
"1677","30","0.45","0.16","50","500","5","1","2.5","corridors","0.18","100","35","4","0","14","4","0","14","3","0"
"1671","30","0.45","0.16","50","500","5","1","2.5","buffers","0.18","100","66","5","0","13","4","11","16","22","0"
"1673","30","0.45","0.16","50","500","5","1","2.5","buffers","0.18","100","104","7","8","16","17","19","19","11","14"
"1672","30","0.45","0.16","50","500","5","1","2.5","buffers","0.18","100","71","6","7","3","0","19","14","11","17"
"1686","30","0.45","0.16","50","450","5","1","2.5","corridors","0.18","100","41","3","0","11","0","0","18","12","0"
"1674","30","0.45","0.16","50","500","5","1","2.5","buffers","0.18","100","77","7","1","16","4","14","10","12","20"
"1675","30","0.45","0.16","50","500","5","1","2.5","buffers","0.18","100","94","7","9","9","16","12","18","19","11"
"1687","30","0.45","0.16","50","450","5","1","2.5","corridors","0.18","100","31","5","7","6","0","8","2","8","0"
"1688","30","0.45","0.16","50","450","5","1","2.5","corridors","0.18","100","30","4","0","12","5","0","2","11","0"
"1681","30","0.45","0.16","50","450","5","1","2.5","buffers","0.18","100","67","6","20","10","0","13","3","11","10"
"1690","30","0.45","0.16","50","450","5","1","2.5","corridors","0.18","100","43","5","0","8","6","0","11","5","13"
"1682","30","0.45","0.16","50","450","5","1","2.5","buffers","0.18","100","47","5","9","9","0","0","13","9","7"
"1689","30","0.45","0.16","50","450","5","1","2.5","corridors","0.18","100","27","6","0","2","5","2","3","8","7"
"1683","30","0.45","0.16","50","450","5","1","2.5","buffers","0.18","100","63","6","5","5","9","14","12","18","0"
"1684","30","0.45","0.16","50","450","5","1","2.5","buffers","0.18","100","58","5","0","1","0","15","12","15","15"
"1685","30","0.45","0.16","50","450","5","1","2.5","buffers","0.18","100","67","7","14","9","15","13","1","8","7"
"1699","30","0.45","0.16","50","500","5","1","2.5","corridors","0.18","100","41","4","0","6","0","0","9","6","20"
"1700","30","0.45","0.16","50","500","5","1","2.5","corridors","0.18","100","35","3","0","10","6","0","0","19","0"
"1698","30","0.45","0.16","50","500","5","1","2.5","corridors","0.18","100","43","5","10","12","8","6","0","7","0"
"1692","30","0.45","0.16","50","500","5","1","2.5","buffers","0.18","100","85","5","0","16","7","20","22","20","0"
"1697","30","0.45","0.16","50","500","5","1","2.5","corridors","0.18","100","38","6","0","10","16","5","1","2","4"
"1696","30","0.45","0.16","50","500","5","1","2.5","corridors","0.18","100","37","4","0","11","8","0","10","8","0"
"1691","30","0.45","0.16","50","500","5","1","2.5","buffers","0.18","100","58","6","4","6","4","17","0","15","12"
"1693","30","0.45","0.16","50","500","5","1","2.5","buffers","0.18","100","42","4","0","9","16","12","0","5","0"
"1695","30","0.45","0.16","50","500","5","1","2.5","buffers","0.18","100","89","7","10","16","7","18","11","17","10"
"1706","30","0.45","0.16","50","550","5","1","2.5","corridors","0.18","100","39","5","2","5","19","0","9","4","0"
"1707","30","0.45","0.16","50","550","5","1","2.5","corridors","0.18","100","50","4","0","13","10","0","0","15","12"
"1709","30","0.45","0.16","50","550","5","1","2.5","corridors","0.18","100","39","5","0","8","7","0","9","12","3"
"1710","30","0.45","0.16","50","550","5","1","2.5","corridors","0.18","100","23","3","0","14","4","0","5","0","0"
"1708","30","0.45","0.16","50","550","5","1","2.5","corridors","0.18","100","31","5","0","6","6","0","6","4","9"
"1701","30","0.45","0.16","50","550","5","1","2.5","buffers","0.18","100","80","6","12","21","0","11","17","10","9"
"1694","30","0.45","0.16","50","500","5","1","2.5","buffers","0.18","100","76","7","6","11","9","13","12","14","11"
"1702","30","0.45","0.16","50","550","5","1","2.5","buffers","0.18","100","109","7","12","22","3","18","20","22","12"
"1703","30","0.45","0.16","50","550","5","1","2.5","buffers","0.18","100","97","6","17","17","15","0","16","9","23"
"1704","30","0.45","0.16","50","550","5","1","2.5","buffers","0.18","100","73","5","9","19","0","0","24","14","7"
"1718","30","0.45","0.16","50","600","5","1","2.5","corridors","0.18","100","27","3","9","0","0","8","0","0","10"
"1716","30","0.45","0.16","50","600","5","1","2.5","corridors","0.18","100","38","5","0","14","5","5","7","7","0"
"1705","30","0.45","0.16","50","550","5","1","2.5","buffers","0.18","100","80","7","11","12","5","12","19","10","11"
"1717","30","0.45","0.16","50","600","5","1","2.5","corridors","0.18","100","50","7","3","6","19","2","7","7","6"
"1719","30","0.45","0.16","50","600","5","1","2.5","corridors","0.18","100","62","6","0","14","2","3","17","16","10"
"1720","30","0.45","0.16","50","600","5","1","2.5","corridors","0.18","100","35","4","0","6","15","0","7","7","0"
"1712","30","0.45","0.16","50","600","5","1","2.5","buffers","0.18","100","83","6","15","8","15","0","21","14","10"
"1711","30","0.45","0.16","50","600","5","1","2.5","buffers","0.18","100","67","6","8","14","18","0","12","11","4"
"1713","30","0.45","0.16","50","600","5","1","2.5","buffers","0.18","100","67","6","8","4","7","0","12","19","17"
"1714","30","0.45","0.16","50","600","5","1","2.5","buffers","0.18","100","91","7","8","13","15","6","17","20","12"
"1715","30","0.45","0.16","50","600","5","1","2.5","buffers","0.18","100","82","7","20","15","13","7","5","18","4"
"1726","30","0.45","0.16","50","650","5","1","2.5","corridors","0.18","100","62","5","0","14","16","1","14","17","0"
"1727","30","0.45","0.16","50","650","5","1","2.5","corridors","0.18","100","73","7","5","17","10","5","11","9","16"
"1728","30","0.45","0.16","50","650","5","1","2.5","corridors","0.18","100","73","5","0","11","15","0","13","20","14"
"1730","30","0.45","0.16","50","650","5","1","2.5","corridors","0.18","100","27","3","0","11","0","0","14","2","0"
"1721","30","0.45","0.16","50","650","5","1","2.5","buffers","0.18","100","86","7","7","18","11","7","12","21","10"
"1729","30","0.45","0.16","50","650","5","1","2.5","corridors","0.18","100","39","5","0","15","10","0","7","3","4"
"1725","30","0.45","0.16","50","650","5","1","2.5","buffers","0.18","100","79","7","3","19","14","8","9","15","11"
"1722","30","0.45","0.16","50","650","5","1","2.5","buffers","0.18","100","98","7","12","13","15","20","11","18","9"
"1724","30","0.45","0.16","50","650","5","1","2.5","buffers","0.18","100","76","7","8","14","12","4","6","9","23"
"1723","30","0.45","0.16","50","650","5","1","2.5","buffers","0.18","100","89","7","11","14","12","9","16","10","17"
"1738","30","0.45","0.16","50","700","5","1","2.5","corridors","0.18","100","50","7","6","6","4","4","13","5","12"
"1736","30","0.45","0.16","50","700","5","1","2.5","corridors","0.18","100","41","4","0","17","13","0","6","5","0"
"1739","30","0.45","0.16","50","700","5","1","2.5","corridors","0.18","100","67","7","8","9","18","12","7","10","3"
"1737","30","0.45","0.16","50","700","5","1","2.5","corridors","0.18","100","49","6","0","7","9","13","4","13","3"
"1732","30","0.45","0.16","50","700","5","1","2.5","buffers","0.18","100","89","7","15","16","9","9","19","7","14"
"1740","30","0.45","0.16","50","700","5","1","2.5","corridors","0.18","100","64","7","6","7","5","11","11","20","4"
"1731","30","0.45","0.16","50","700","5","1","2.5","buffers","0.18","100","82","7","6","10","23","11","3","11","18"
"1735","30","0.45","0.16","50","700","5","1","2.5","buffers","0.18","100","77","7","16","19","11","4","10","10","7"
"1733","30","0.45","0.16","50","700","5","1","2.5","buffers","0.18","100","88","7","19","13","14","10","16","3","13"
"1746","30","0.45","0.16","50","750","5","1","2.5","corridors","0.18","100","33","4","11","7","10","0","0","5","0"
"1747","30","0.45","0.16","50","750","5","1","2.5","corridors","0.18","100","48","6","0","17","3","9","12","1","6"
"1734","30","0.45","0.16","50","700","5","1","2.5","buffers","0.18","100","73","7","9","14","11","11","10","11","7"
"1748","30","0.45","0.16","50","750","5","1","2.5","corridors","0.18","100","55","4","0","20","11","0","12","12","0"
"1749","30","0.45","0.16","50","750","5","1","2.5","corridors","0.18","100","50","5","9","13","17","0","6","5","0"
"1741","30","0.45","0.16","50","750","5","1","2.5","buffers","0.18","100","74","7","17","16","6","7","7","13","8"
"1750","30","0.45","0.16","50","750","5","1","2.5","corridors","0.18","100","47","5","0","9","12","0","1","10","15"
"1742","30","0.45","0.16","50","750","5","1","2.5","buffers","0.18","100","84","7","5","21","10","8","19","14","7"
"1744","30","0.45","0.16","50","750","5","1","2.5","buffers","0.18","100","83","7","4","6","19","12","20","10","12"
"1745","30","0.45","0.16","50","750","5","1","2.5","buffers","0.18","100","106","7","15","17","14","14","7","21","18"
"1743","30","0.45","0.16","50","750","5","1","2.5","buffers","0.18","100","83","7","8","19","19","9","13","7","8"
"1758","30","0.45","0.16","50","800","5","1","2.5","corridors","0.18","100","44","6","7","6","8","0","10","9","4"
"1757","30","0.45","0.16","50","800","5","1","2.5","corridors","0.18","100","43","5","0","8","0","12","8","10","5"
"1756","30","0.45","0.16","50","800","5","1","2.5","corridors","0.18","100","51","6","6","8","10","0","1","15","11"
"1760","30","0.45","0.16","50","800","5","1","2.5","corridors","0.18","100","43","6","0","8","4","7","3","7","14"
"1759","30","0.45","0.16","50","800","5","1","2.5","corridors","0.18","100","56","6","6","9","5","0","8","14","14"
"1751","30","0.45","0.16","50","800","5","1","2.5","buffers","0.18","100","95","7","15","10","19","14","21","14","2"
"1752","30","0.45","0.16","50","800","5","1","2.5","buffers","0.18","100","103","7","11","14","11","19","17","21","10"
"1753","30","0.45","0.16","50","800","5","1","2.5","buffers","0.18","100","98","7","16","17","14","10","15","18","8"
"1755","30","0.45","0.16","50","800","5","1","2.5","buffers","0.18","100","65","7","1","10","6","15","13","12","8"
"1754","30","0.45","0.16","50","800","5","1","2.5","buffers","0.18","100","71","7","10","4","8","9","20","9","11"
"1766","30","0.45","0.16","50","850","5","1","2.5","corridors","0.18","100","80","6","8","22","18","0","3","17","12"
"1770","30","0.45","0.16","50","850","5","1","2.5","corridors","0.18","100","21","5","0","2","0","1","7","4","7"
"1767","30","0.45","0.16","50","850","5","1","2.5","corridors","0.18","100","61","7","2","10","15","10","10","12","2"
"1768","30","0.45","0.16","50","850","5","1","2.5","corridors","0.18","100","59","7","4","5","10","2","7","16","15"
"1761","30","0.45","0.16","50","850","5","1","2.5","buffers","0.18","100","77","7","12","20","7","2","20","4","12"
"1769","30","0.45","0.16","50","850","5","1","2.5","corridors","0.18","100","58","6","6","6","15","3","0","10","18"
"1763","30","0.45","0.16","50","850","5","1","2.5","buffers","0.18","100","106","7","21","15","18","10","13","17","12"
"1762","30","0.45","0.16","50","850","5","1","2.5","buffers","0.18","100","92","7","22","8","8","12","15","14","13"
"1765","30","0.45","0.16","50","850","5","1","2.5","buffers","0.18","100","98","7","1","22","19","11","11","16","18"
"1764","30","0.45","0.16","50","850","5","1","2.5","buffers","0.18","100","101","7","22","16","16","11","16","10","10"
"1776","30","0.45","0.16","50","900","5","1","2.5","corridors","0.18","100","50","6","6","10","7","0","11","9","7"
"1777","30","0.45","0.16","50","900","5","1","2.5","corridors","0.18","100","50","5","4","13","11","0","0","9","13"
"1779","30","0.45","0.16","50","900","5","1","2.5","corridors","0.18","100","34","6","1","7","0","1","8","7","10"
"1780","30","0.45","0.16","50","900","5","1","2.5","corridors","0.18","100","64","5","5","17","23","0","0","7","12"
"1778","30","0.45","0.16","50","900","5","1","2.5","corridors","0.18","100","59","7","6","11","8","5","8","8","13"
"1773","30","0.45","0.16","50","900","5","1","2.5","buffers","0.18","100","96","7","5","16","16","11","20","17","11"
"1771","30","0.45","0.16","50","900","5","1","2.5","buffers","0.18","100","106","7","10","16","10","7","18","21","24"
"1772","30","0.45","0.16","50","900","5","1","2.5","buffers","0.18","100","101","7","8","19","11","16","2","22","23"
"1774","30","0.45","0.16","50","900","5","1","2.5","buffers","0.18","100","83","7","10","17","7","10","11","17","11"
"1775","30","0.45","0.16","50","900","5","1","2.5","buffers","0.18","100","115","7","20","19","13","17","19","16","11"
"1786","30","0.45","0.16","50","950","5","1","2.5","corridors","0.18","100","67","7","19","10","15","4","5","12","2"
"1788","30","0.45","0.16","50","950","5","1","2.5","corridors","0.18","100","58","6","0","5","5","10","7","19","12"
"1787","30","0.45","0.16","50","950","5","1","2.5","corridors","0.18","100","49","7","6","11","8","4","5","8","7"
"1789","30","0.45","0.16","50","950","5","1","2.5","corridors","0.18","100","75","7","15","13","2","8","15","13","9"
"1781","30","0.45","0.16","50","950","5","1","2.5","buffers","0.18","100","67","7","4","12","14","2","10","13","12"
"1783","30","0.45","0.16","50","950","5","1","2.5","buffers","0.18","100","89","7","9","15","16","15","11","9","14"
"1784","30","0.45","0.16","50","950","5","1","2.5","buffers","0.18","100","102","7","16","13","10","15","14","18","16"
"1782","30","0.45","0.16","50","950","5","1","2.5","buffers","0.18","100","106","7","21","12","15","16","22","4","16"
"1790","30","0.45","0.16","50","950","5","1","2.5","corridors","0.18","100","49","6","6","6","14","0","3","10","10"
"1785","30","0.45","0.16","50","950","5","1","2.5","buffers","0.18","100","102","7","20","11","4","24","17","13","13"
"1797","30","0.45","0.16","50","1000","5","1","2.5","corridors","0.18","100","66","7","9","8","9","11","16","4","9"
"1798","30","0.45","0.16","50","1000","5","1","2.5","corridors","0.18","100","59","7","13","13","3","1","6","7","16"
"1796","30","0.45","0.16","50","1000","5","1","2.5","corridors","0.18","100","53","6","3","14","0","11","4","7","14"
"1799","30","0.45","0.16","50","1000","5","1","2.5","corridors","0.18","100","67","7","15","9","1","4","12","11","15"
"1802","30","0.45","0.18","50","50","5","1","2.5","buffers","0.18","100","53","4","18","13","0","10","0","0","12"
"1792","30","0.45","0.16","50","1000","5","1","2.5","buffers","0.18","100","82","7","11","10","17","6","17","13","8"
"1800","30","0.45","0.16","50","1000","5","1","2.5","corridors","0.18","100","63","6","13","19","9","0","12","6","4"
"1793","30","0.45","0.16","50","1000","5","1","2.5","buffers","0.18","100","79","7","18","13","3","2","12","12","19"
"1791","30","0.45","0.16","50","1000","5","1","2.5","buffers","0.18","100","99","7","12","22","6","12","10","20","17"
"1801","30","0.45","0.18","50","50","5","1","2.5","buffers","0.18","100","55","6","6","15","5","8","7","0","14"
"1806","30","0.45","0.18","50","50","5","1","2.5","corridors","0.18","100","17","2","6","0","0","11","0","0","0"
"1794","30","0.45","0.16","50","1000","5","1","2.5","buffers","0.18","100","98","7","11","19","9","18","12","8","21"
"1807","30","0.45","0.18","50","50","5","1","2.5","corridors","0.18","100","21","2","0","9","0","12","0","0","0"
"1795","30","0.45","0.16","50","1000","5","1","2.5","buffers","0.18","100","92","7","12","20","5","14","14","9","18"
"1808","30","0.45","0.18","50","50","5","1","2.5","corridors","0.18","100","26","3","11","0","6","0","9","0","0"
"1810","30","0.45","0.18","50","50","5","1","2.5","corridors","0.18","100","26","3","10","4","0","0","0","0","12"
"1809","30","0.45","0.18","50","50","5","1","2.5","corridors","0.18","100","29","5","0","1","3","0","7","10","8"
"1816","30","0.45","0.18","50","100","5","1","2.5","corridors","0.18","100","21","3","0","0","3","11","0","7","0"
"1817","30","0.45","0.18","50","100","5","1","2.5","corridors","0.18","100","16","2","0","7","9","0","0","0","0"
"1803","30","0.45","0.18","50","50","5","1","2.5","buffers","0.18","100","64","7","14","9","6","6","9","13","7"
"1804","30","0.45","0.18","50","50","5","1","2.5","buffers","0.18","100","72","5","12","19","0","17","12","0","12"
"1805","30","0.45","0.18","50","50","5","1","2.5","buffers","0.18","100","65","6","8","23","18","0","4","5","7"
"1819","30","0.45","0.18","50","100","5","1","2.5","corridors","0.18","100","11","2","8","0","0","0","3","0","0"
"1818","30","0.45","0.18","50","100","5","1","2.5","corridors","0.18","100","15","3","0","0","0","5","8","0","2"
"1813","30","0.45","0.18","50","100","5","1","2.5","buffers","0.18","100","87","6","0","16","20","17","6","12","16"
"1811","30","0.45","0.18","50","100","5","1","2.5","buffers","0.18","100","53","5","11","10","0","2","7","0","23"
"1812","30","0.45","0.18","50","100","5","1","2.5","buffers","0.18","100","41","4","2","17","18","4","0","0","0"
"1820","30","0.45","0.18","50","100","5","1","2.5","corridors","0.18","100","40","3","0","11","0","0","0","20","9"
"1826","30","0.45","0.18","50","150","5","1","2.5","corridors","0.18","100","35","4","0","11","9","0","7","0","8"
"1822","30","0.45","0.18","50","150","5","1","2.5","buffers","0.18","100","22","1","0","0","0","22","0","0","0"
"1815","30","0.45","0.18","50","100","5","1","2.5","buffers","0.18","100","93","7","12","20","11","7","10","14","19"
"1814","30","0.45","0.18","50","100","5","1","2.5","buffers","0.18","100","88","6","18","19","16","8","0","18","9"
"1827","30","0.45","0.18","50","150","5","1","2.5","corridors","0.18","100","36","3","0","14","2","0","0","0","20"
"1830","30","0.45","0.18","50","150","5","1","2.5","corridors","0.18","100","10","1","0","0","0","10","0","0","0"
"1828","30","0.45","0.18","50","150","5","1","2.5","corridors","0.18","100","13","2","0","4","9","0","0","0","0"
"1829","30","0.45","0.18","50","150","5","1","2.5","corridors","0.18","100","32","3","11","8","13","0","0","0","0"
"1836","30","0.45","0.18","50","200","5","1","2.5","corridors","0.18","100","16","2","0","0","0","0","10","6","0"
"1824","30","0.45","0.18","50","150","5","1","2.5","buffers","0.18","100","46","4","8","17","0","0","0","8","13"
"1838","30","0.45","0.18","50","200","5","1","2.5","corridors","0.18","57","0","0","0","0","0","0","0","0","0"
"1823","30","0.45","0.18","50","150","5","1","2.5","buffers","0.18","100","57","6","18","8","0","3","12","11","5"
"1821","30","0.45","0.18","50","150","5","1","2.5","buffers","0.18","100","73","7","12","5","5","15","8","20","8"
"1837","30","0.45","0.18","50","200","5","1","2.5","corridors","0.18","100","26","3","0","14","5","0","7","0","0"
"1839","30","0.45","0.18","50","200","5","1","2.5","corridors","0.18","100","16","2","8","8","0","0","0","0","0"
"1840","30","0.45","0.18","50","200","5","1","2.5","corridors","0.18","100","28","2","0","0","0","18","0","10","0"
"1825","30","0.45","0.18","50","150","5","1","2.5","buffers","0.18","100","81","7","12","14","19","8","10","5","13"
"1833","30","0.45","0.18","50","200","5","1","2.5","buffers","0.18","100","75","5","21","13","5","0","0","22","14"
"1846","30","0.45","0.18","50","250","5","1","2.5","corridors","0.18","100","6","1","0","0","0","0","0","6","0"
"1831","30","0.45","0.18","50","200","5","1","2.5","buffers","0.18","100","65","6","19","11","11","0","8","13","3"
"1835","30","0.45","0.18","50","200","5","1","2.5","buffers","0.18","100","78","7","8","2","11","3","19","23","12"
"1848","30","0.45","0.18","50","250","5","1","2.5","corridors","0.18","100","9","2","0","4","0","0","5","0","0"
"1834","30","0.45","0.18","50","200","5","1","2.5","buffers","0.18","100","72","6","14","8","11","0","5","13","21"
"1832","30","0.45","0.18","50","200","5","1","2.5","buffers","0.18","100","101","7","14","7","24","21","10","19","6"
"1849","30","0.45","0.18","50","250","5","1","2.5","corridors","0.18","100","46","5","12","14","1","6","0","13","0"
"1847","30","0.45","0.18","50","250","5","1","2.5","corridors","0.18","100","36","4","0","5","14","0","10","7","0"
"1841","30","0.45","0.18","50","250","5","1","2.5","buffers","0.18","100","47","6","11","8","11","0","2","13","2"
"1850","30","0.45","0.18","50","250","5","1","2.5","corridors","0.18","100","31","5","6","6","0","2","8","0","9"
"1844","30","0.45","0.18","50","250","5","1","2.5","buffers","0.18","100","93","7","11","1","21","7","13","19","21"
"1842","30","0.45","0.18","50","250","5","1","2.5","buffers","0.18","100","68","6","0","10","11","13","8","9","17"
"1843","30","0.45","0.18","50","250","5","1","2.5","buffers","0.18","100","72","6","17","8","13","8","11","15","0"
"1856","30","0.45","0.18","50","300","5","1","2.5","corridors","0.18","100","33","4","0","10","1","0","0","14","8"
"1845","30","0.45","0.18","50","250","5","1","2.5","buffers","0.18","100","70","6","14","13","8","17","0","5","13"
"1859","30","0.45","0.18","50","300","5","1","2.5","corridors","0.18","100","19","2","0","0","4","0","0","15","0"
"1857","30","0.45","0.18","50","300","5","1","2.5","corridors","0.18","100","25","3","0","5","7","0","0","13","0"
"1851","30","0.45","0.18","50","300","5","1","2.5","buffers","0.18","100","70","7","18","11","12","11","2","7","9"
"1858","30","0.45","0.18","50","300","5","1","2.5","corridors","0.18","100","17","3","0","7","6","0","4","0","0"
"1852","30","0.45","0.18","50","300","5","1","2.5","buffers","0.18","100","69","5","0","12","14","13","0","20","10"
"1853","30","0.45","0.18","50","300","5","1","2.5","buffers","0.18","100","53","5","0","14","1","0","11","14","13"
"1860","30","0.45","0.18","50","300","5","1","2.5","corridors","0.18","100","42","5","0","16","7","2","16","1","0"
"1868","30","0.45","0.18","50","350","5","1","2.5","corridors","0.18","100","11","3","0","2","3","0","0","0","6"
"1867","30","0.45","0.18","50","350","5","1","2.5","corridors","0.18","100","31","3","0","15","8","0","0","8","0"
"1854","30","0.45","0.18","50","300","5","1","2.5","buffers","0.18","100","85","6","5","20","0","11","22","18","9"
"1855","30","0.45","0.18","50","300","5","1","2.5","buffers","0.18","100","95","7","9","14","16","20","6","16","14"
"1866","30","0.45","0.18","50","350","5","1","2.5","corridors","0.18","100","24","3","0","10","4","0","0","10","0"
"1869","30","0.45","0.18","50","350","5","1","2.5","corridors","0.18","100","30","5","2","6","6","0","0","4","12"
"1870","30","0.45","0.18","50","350","5","1","2.5","corridors","0.18","100","27","4","0","12","1","4","0","10","0"
"1861","30","0.45","0.18","50","350","5","1","2.5","buffers","0.18","100","72","6","15","8","9","14","0","16","10"
"1863","30","0.45","0.18","50","350","5","1","2.5","buffers","0.18","100","73","6","19","6","12","5","18","13","0"
"1862","30","0.45","0.18","50","350","5","1","2.5","buffers","0.18","100","107","7","7","22","23","16","22","11","6"
"1864","30","0.45","0.18","50","350","5","1","2.5","buffers","0.18","100","69","5","13","17","0","17","3","19","0"
"1876","30","0.45","0.18","50","500","5","1","2.5","corridors","0.18","100","24","4","0","15","7","0","1","1","0"
"1865","30","0.45","0.18","50","350","5","1","2.5","buffers","0.18","100","92","7","11","10","12","15","7","18","19"
"1879","30","0.45","0.18","50","500","5","1","2.5","corridors","0.18","100","48","4","0","11","17","0","0","18","2"
"1877","30","0.45","0.18","50","500","5","1","2.5","corridors","0.18","100","31","4","0","6","8","0","7","10","0"
"1871","30","0.45","0.18","50","500","5","1","2.5","buffers","0.18","100","81","6","18","11","0","10","9","15","18"
"1880","30","0.45","0.18","50","500","5","1","2.5","corridors","0.18","100","21","5","5","3","1","0","10","2","0"
"1878","30","0.45","0.18","50","500","5","1","2.5","corridors","0.18","100","41","5","0","11","10","0","9","8","3"
"1872","30","0.45","0.18","50","500","5","1","2.5","buffers","0.18","100","80","6","11","11","10","20","0","13","15"
"1873","30","0.45","0.18","50","500","5","1","2.5","buffers","0.18","100","31","5","3","13","0","0","3","7","5"
"1874","30","0.45","0.18","50","500","5","1","2.5","buffers","0.18","100","66","6","0","9","7","18","9","9","14"
"1875","30","0.45","0.18","50","500","5","1","2.5","buffers","0.18","100","112","7","13","22","17","15","15","12","18"
"1887","30","0.45","0.18","50","450","5","1","2.5","corridors","0.18","100","22","3","8","7","7","0","0","0","0"
"1886","30","0.45","0.18","50","450","5","1","2.5","corridors","0.18","100","34","4","0","5","0","0","2","12","15"
"1888","30","0.45","0.18","50","450","5","1","2.5","corridors","0.18","100","11","3","0","5","4","0","0","2","0"
"1890","30","0.45","0.18","50","450","5","1","2.5","corridors","0.18","100","39","3","0","6","18","0","0","15","0"
"1881","30","0.45","0.18","50","450","5","1","2.5","buffers","0.18","100","93","7","7","19","13","9","11","23","11"
"1889","30","0.45","0.18","50","450","5","1","2.5","corridors","0.18","100","39","5","0","15","6","0","7","7","4"
"1883","30","0.45","0.18","50","450","5","1","2.5","buffers","0.18","100","64","5","0","6","14","8","24","12","0"
"1882","30","0.45","0.18","50","450","5","1","2.5","buffers","0.18","100","77","7","8","11","18","11","2","16","11"
"1884","30","0.45","0.18","50","450","5","1","2.5","buffers","0.18","100","76","6","12","17","0","10","13","19","5"
"1885","30","0.45","0.18","50","450","5","1","2.5","buffers","0.18","100","59","5","9","12","0","19","10","9","0"
